"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"327","2.848698616027832","2.848698616027832","2.848698616027832","0.8909616470336914","0.8909616470336914","0.8909616470336914","188.7142791748047","188.7142791748047","188.7142791748047","53.673702239990234","53.673702239990234","53.673702239990234","187.4302978515625","187.4302978515625","187.4302978515625","70.35964965820312","70.35964965820312","70.35964965820312","36.81278991699219","36.81278991699219","36.81278991699219","189.9881591796875","189.9881591796875","189.9881591796875","86.50592803955078","86.50592803955078","86.50592803955078","44.97597122192383","44.97597122192383","44.97597122192383","85.95266723632812","85.95266723632812","85.95266723632812","44.90395736694336","44.90395736694336","44.90395736694336","37.247711181640625","37.247711181640625","37.247711181640625","189.9281768798828","189.9281768798828","189.9281768798828","188.22686767578125","188.22686767578125","188.22686767578125","69.45001220703125","69.45001220703125","69.45001220703125","188.81398010253906","188.81398010253906","188.81398010253906","52.491981506347656","52.491981506347656","52.491981506347656"
"328","2.7371346950531006","2.7371346950531006","2.7371346950531006","0.8760491013526917","0.8760491013526917","0.8760491013526917","188.71530151367188","188.71530151367188","188.71530151367188","53.7138786315918","53.7138786315918","53.7138786315918","187.4429473876953","187.4429473876953","187.4429473876953","70.3934097290039","70.3934097290039","70.3934097290039","36.80767822265625","36.80767822265625","36.80767822265625","189.9889373779297","189.9889373779297","189.9889373779297","86.79596710205078","86.79596710205078","86.79596710205078","45.05484390258789","45.05484390258789","45.05484390258789","85.86376190185547","85.86376190185547","85.86376190185547","44.89460754394531","44.89460754394531","44.89460754394531","37.17790985107422","37.17790985107422","37.17790985107422","189.90972900390625","189.90972900390625","189.90972900390625","188.1061553955078","188.1061553955078","188.1061553955078","69.36909484863281","69.36909484863281","69.36909484863281","188.81077575683594","188.81077575683594","188.81077575683594","52.708675384521484","52.708675384521484","52.708675384521484"
"329","2.721573829650879","2.721573829650879","2.721573829650879","0.8665968179702759","0.8665968179702759","0.8665968179702759","188.7147216796875","188.7147216796875","188.7147216796875","53.72161102294922","53.72161102294922","53.72161102294922","187.4807586669922","187.4807586669922","187.4807586669922","70.31964874267578","70.31964874267578","70.31964874267578","36.81517791748047","36.81517791748047","36.81517791748047","189.99046325683594","189.99046325683594","189.99046325683594","86.44168090820312","86.44168090820312","86.44168090820312","45.2893180847168","45.2893180847168","45.2893180847168","85.82682037353516","85.82682037353516","85.82682037353516","44.54032897949219","44.54032897949219","44.54032897949219","37.20235061645508","37.20235061645508","37.20235061645508","189.9430694580078","189.9430694580078","189.9430694580078","188.052490234375","188.052490234375","188.052490234375","69.23149108886719","69.23149108886719","69.23149108886719","188.80616760253906","188.80616760253906","188.80616760253906","52.36519241333008","52.36519241333008","52.36519241333008"
"330","2.7697441577911377","2.7697441577911377","2.7697441577911377","0.8414044380187988","0.8414044380187988","0.8414044380187988","188.70826721191406","188.70826721191406","188.70826721191406","53.73832321166992","53.73832321166992","53.73832321166992","187.40789794921875","187.40789794921875","187.40789794921875","70.21954345703125","70.21954345703125","70.21954345703125","36.78782653808594","36.78782653808594","36.78782653808594","189.9901885986328","189.9901885986328","189.9901885986328","86.40135955810547","86.40135955810547","86.40135955810547","45.30259704589844","45.30259704589844","45.30259704589844","85.60575103759766","85.60575103759766","85.60575103759766","44.728858947753906","44.728858947753906","44.728858947753906","37.18190383911133","37.18190383911133","37.18190383911133","189.93679809570312","189.93679809570312","189.93679809570312","188.0322723388672","188.0322723388672","188.0322723388672","69.42560577392578","69.42560577392578","69.42560577392578","188.8104705810547","188.8104705810547","188.8104705810547","52.1555061340332","52.1555061340332","52.1555061340332"
"331","2.762993574142456","2.762993574142456","2.762993574142456","0.8404908180236816","0.8404908180236816","0.8404908180236816","188.70999145507812","188.70999145507812","188.70999145507812","53.72544860839844","53.72544860839844","53.72544860839844","187.4275665283203","187.4275665283203","187.4275665283203","70.20904541015625","70.20904541015625","70.20904541015625","36.78782653808594","36.78782653808594","36.78782653808594","189.99610900878906","189.99610900878906","189.99610900878906","86.70537567138672","86.70537567138672","86.70537567138672","45.40780258178711","45.40780258178711","45.40780258178711","85.77623748779297","85.77623748779297","85.77623748779297","44.65867233276367","44.65867233276367","44.65867233276367","37.16400909423828","37.16400909423828","37.16400909423828","189.95498657226562","189.95498657226562","189.95498657226562","187.99024963378906","187.99024963378906","187.99024963378906","69.5438232421875","69.5438232421875","69.5438232421875","188.81524658203125","188.81524658203125","188.81524658203125","52.34064483642578","52.34064483642578","52.34064483642578"
"332","2.725417137145996","2.725417137145996","2.725417137145996","0.8140836954116821","0.8140836954116821","0.8140836954116821","188.7106170654297","188.7106170654297","188.7106170654297","53.755489349365234","53.755489349365234","53.755489349365234","187.40084838867188","187.40084838867188","187.40084838867188","70.10895538330078","70.10895538330078","70.10895538330078","36.784217834472656","36.784217834472656","36.784217834472656","189.98963928222656","189.98963928222656","189.98963928222656","86.75672912597656","86.75672912597656","86.75672912597656","45.79138946533203","45.79138946533203","45.79138946533203","85.7210922241211","85.7210922241211","85.7210922241211","44.370906829833984","44.370906829833984","44.370906829833984","37.19764709472656","37.19764709472656","37.19764709472656","189.92160034179688","189.92160034179688","189.92160034179688","188.01565551757812","188.01565551757812","188.01565551757812","69.6102294921875","69.6102294921875","69.6102294921875","188.83441162109375","188.83441162109375","188.83441162109375","52.489219665527344","52.489219665527344","52.489219665527344"
"333","2.750159502029419","2.750159502029419","2.750159502029419","0.814432680606842","0.814432680606842","0.814432680606842","188.70936584472656","188.70936584472656","188.70936584472656","53.7188720703125","53.7188720703125","53.7188720703125","187.39633178710938","187.39633178710938","187.39633178710938","70.1623764038086","70.1623764038086","70.1623764038086","36.77813720703125","36.77813720703125","36.77813720703125","189.99842834472656","189.99842834472656","189.99842834472656","86.81369018554688","86.81369018554688","86.81369018554688","45.819217681884766","45.819217681884766","45.819217681884766","85.74601745605469","85.74601745605469","85.74601745605469","44.42586135864258","44.42586135864258","44.42586135864258","37.118019104003906","37.118019104003906","37.118019104003906","189.94119262695312","189.94119262695312","189.94119262695312","188.01795959472656","188.01795959472656","188.01795959472656","69.38349151611328","69.38349151611328","69.38349151611328","188.83033752441406","188.83033752441406","188.83033752441406","52.59357833862305","52.59357833862305","52.59357833862305"
"334","2.7646350860595703","2.7646350860595703","2.7646350860595703","0.8148823380470276","0.8148823380470276","0.8148823380470276","188.7101287841797","188.7101287841797","188.7101287841797","53.72368621826172","53.72368621826172","53.72368621826172","187.3785858154297","187.3785858154297","187.3785858154297","70.17205810546875","70.17205810546875","70.17205810546875","36.80323028564453","36.80323028564453","36.80323028564453","189.99853515625","189.99853515625","189.99853515625","86.93751525878906","86.93751525878906","86.93751525878906","45.879520416259766","45.879520416259766","45.879520416259766","86.0657958984375","86.0657958984375","86.0657958984375","44.45131301879883","44.45131301879883","44.45131301879883","37.0860710144043","37.0860710144043","37.0860710144043","189.9541473388672","189.9541473388672","189.9541473388672","188.04544067382812","188.04544067382812","188.04544067382812","69.38597106933594","69.38597106933594","69.38597106933594","188.84991455078125","188.84991455078125","188.84991455078125","52.59006118774414","52.59006118774414","52.59006118774414"
"335","2.7564380168914795","2.7564380168914795","2.7564380168914795","0.8384231925010681","0.8384231925010681","0.8384231925010681","188.71072387695312","188.71072387695312","188.71072387695312","53.784423828125","53.784423828125","53.784423828125","187.37428283691406","187.37428283691406","187.37428283691406","70.22653198242188","70.22653198242188","70.22653198242188","36.784156799316406","36.784156799316406","36.784156799316406","190.00836181640625","190.00836181640625","190.00836181640625","87.17350006103516","87.17350006103516","87.17350006103516","46.006134033203125","46.006134033203125","46.006134033203125","85.80709838867188","85.80709838867188","85.80709838867188","44.737281799316406","44.737281799316406","44.737281799316406","37.164276123046875","37.164276123046875","37.164276123046875","189.98875427246094","189.98875427246094","189.98875427246094","188.0314178466797","188.0314178466797","188.0314178466797","69.38204956054688","69.38204956054688","69.38204956054688","188.91270446777344","188.91270446777344","188.91270446777344","52.608428955078125","52.608428955078125","52.608428955078125"
"336","2.714365243911743","2.714365243911743","2.714365243911743","0.7946634888648987","0.7946634888648987","0.7946634888648987","188.71067810058594","188.71067810058594","188.71067810058594","53.77511215209961","53.77511215209961","53.77511215209961","187.3627471923828","187.3627471923828","187.3627471923828","70.14388275146484","70.14388275146484","70.14388275146484","36.794044494628906","36.794044494628906","36.794044494628906","189.99986267089844","189.99986267089844","189.99986267089844","86.6772689819336","86.6772689819336","86.6772689819336","45.96538162231445","45.96538162231445","45.96538162231445","85.68721771240234","85.68721771240234","85.68721771240234","44.73146057128906","44.73146057128906","44.73146057128906","37.13567352294922","37.13567352294922","37.13567352294922","189.94769287109375","189.94769287109375","189.94769287109375","188.06861877441406","188.06861877441406","188.06861877441406","69.8267593383789","69.8267593383789","69.8267593383789","188.89613342285156","188.89613342285156","188.89613342285156","52.831668853759766","52.831668853759766","52.831668853759766"
"337","2.6948556900024414","2.6948556900024414","2.6948556900024414","0.7764543294906616","0.7764543294906616","0.7764543294906616","188.71142578125","188.71142578125","188.71142578125","53.86652374267578","53.86652374267578","53.86652374267578","187.36724853515625","187.36724853515625","187.36724853515625","70.10990142822266","70.10990142822266","70.10990142822266","36.792991638183594","36.792991638183594","36.792991638183594","189.99362182617188","189.99362182617188","189.99362182617188","86.64039611816406","86.64039611816406","86.64039611816406","45.60871887207031","45.60871887207031","45.60871887207031","85.6014404296875","85.6014404296875","85.6014404296875","44.43464279174805","44.43464279174805","44.43464279174805","37.01967239379883","37.01967239379883","37.01967239379883","189.95498657226562","189.95498657226562","189.95498657226562","187.9414825439453","187.9414825439453","187.9414825439453","69.7562255859375","69.7562255859375","69.7562255859375","188.8816680908203","188.8816680908203","188.8816680908203","52.69926071166992","52.69926071166992","52.69926071166992"
"338","2.6961123943328857","2.6961123943328857","2.6961123943328857","0.7621766328811646","0.7621766328811646","0.7621766328811646","188.71182250976562","188.71182250976562","188.71182250976562","53.85177230834961","53.85177230834961","53.85177230834961","187.3589630126953","187.3589630126953","187.3589630126953","70.11157989501953","70.11157989501953","70.11157989501953","36.81821823120117","36.81821823120117","36.81821823120117","190.00320434570312","190.00320434570312","190.00320434570312","86.32874298095703","86.32874298095703","86.32874298095703","45.597774505615234","45.597774505615234","45.597774505615234","85.40298461914062","85.40298461914062","85.40298461914062","44.73044204711914","44.73044204711914","44.73044204711914","36.963829040527344","36.963829040527344","36.963829040527344","189.9265594482422","189.9265594482422","189.9265594482422","187.9769744873047","187.9769744873047","187.9769744873047","69.84092712402344","69.84092712402344","69.84092712402344","188.88125610351562","188.88125610351562","188.88125610351562","52.799747467041016","52.799747467041016","52.799747467041016"
"339","2.685300350189209","2.685300350189209","2.685300350189209","0.7666600942611694","0.7666600942611694","0.7666600942611694","188.71180725097656","188.71180725097656","188.71180725097656","53.93392562866211","53.93392562866211","53.93392562866211","187.35569763183594","187.35569763183594","187.35569763183594","70.13443756103516","70.13443756103516","70.13443756103516","36.79143142700195","36.79143142700195","36.79143142700195","190.00473022460938","190.00473022460938","190.00473022460938","86.37647247314453","86.37647247314453","86.37647247314453","45.430328369140625","45.430328369140625","45.430328369140625","85.46965026855469","85.46965026855469","85.46965026855469","44.88703918457031","44.88703918457031","44.88703918457031","36.95262145996094","36.95262145996094","36.95262145996094","189.90626525878906","189.90626525878906","189.90626525878906","187.97067260742188","187.97067260742188","187.97067260742188","69.89962005615234","69.89962005615234","69.89962005615234","188.8854217529297","188.8854217529297","188.8854217529297","52.79061508178711","52.79061508178711","52.79061508178711"
"340","2.674379825592041","2.674379825592041","2.674379825592041","0.7402589917182922","0.7402589917182922","0.7402589917182922","188.71250915527344","188.71250915527344","188.71250915527344","54.02197265625","54.02197265625","54.02197265625","187.34242248535156","187.34242248535156","187.34242248535156","70.12564086914062","70.12564086914062","70.12564086914062","36.82371139526367","36.82371139526367","36.82371139526367","190.00169372558594","190.00169372558594","190.00169372558594","85.92343139648438","85.92343139648438","85.92343139648438","45.40576171875","45.40576171875","45.40576171875","85.59729766845703","85.59729766845703","85.59729766845703","44.74137878417969","44.74137878417969","44.74137878417969","37.02043914794922","37.02043914794922","37.02043914794922","189.9005889892578","189.9005889892578","189.9005889892578","187.93455505371094","187.93455505371094","187.93455505371094","69.97332000732422","69.97332000732422","69.97332000732422","188.884033203125","188.884033203125","188.884033203125","52.979270935058594","52.979270935058594","52.979270935058594"
"341","2.6821517944335938","2.6821517944335938","2.6821517944335938","0.7629329562187195","0.7629329562187195","0.7629329562187195","188.71253967285156","188.71253967285156","188.71253967285156","54.070003509521484","54.070003509521484","54.070003509521484","187.34307861328125","187.34307861328125","187.34307861328125","70.10485076904297","70.10485076904297","70.10485076904297","36.84008026123047","36.84008026123047","36.84008026123047","190.0049591064453","190.0049591064453","190.0049591064453","86.28816223144531","86.28816223144531","86.28816223144531","45.35771942138672","45.35771942138672","45.35771942138672","85.82403564453125","85.82403564453125","85.82403564453125","45.108455657958984","45.108455657958984","45.108455657958984","37.01618957519531","37.01618957519531","37.01618957519531","189.866455078125","189.866455078125","189.866455078125","187.92649841308594","187.92649841308594","187.92649841308594","70.08553314208984","70.08553314208984","70.08553314208984","188.89361572265625","188.89361572265625","188.89361572265625","53.11935043334961","53.11935043334961","53.11935043334961"
