"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"324","0.8647754788398743","0.8647754788398743","0.8647754788398743","188.7147674560547","188.7147674560547","188.7147674560547","53.71500015258789","53.71500015258789","53.71500015258789","45.216407775878906","45.216407775878906","45.216407775878906","188.8302001953125","188.8302001953125","188.8302001953125","52.43800735473633","52.43800735473633","52.43800735473633"
"325","0.9107863903045654","0.9107863903045654","0.9107863903045654","188.71578979492188","188.71578979492188","188.71578979492188","53.64094543457031","53.64094543457031","53.64094543457031","45.299034118652344","45.299034118652344","45.299034118652344","188.83096313476562","188.83096313476562","188.83096313476562","52.43315887451172","52.43315887451172","52.43315887451172"
"326","0.9233983755111694","0.9233983755111694","0.9233983755111694","188.71408081054688","188.71408081054688","188.71408081054688","53.69757080078125","53.69757080078125","53.69757080078125","45.07181930541992","45.07181930541992","45.07181930541992","188.83056640625","188.83056640625","188.83056640625","52.42142105102539","52.42142105102539","52.42142105102539"
"327","0.8909616470336914","0.8909616470336914","0.8909616470336914","188.7142791748047","188.7142791748047","188.7142791748047","53.673702239990234","53.673702239990234","53.673702239990234","44.90395736694336","44.90395736694336","44.90395736694336","188.81398010253906","188.81398010253906","188.81398010253906","52.491981506347656","52.491981506347656","52.491981506347656"
"328","0.8760491013526917","0.8760491013526917","0.8760491013526917","188.71530151367188","188.71530151367188","188.71530151367188","53.7138786315918","53.7138786315918","53.7138786315918","44.89460754394531","44.89460754394531","44.89460754394531","188.81077575683594","188.81077575683594","188.81077575683594","52.708675384521484","52.708675384521484","52.708675384521484"
"329","0.8665968179702759","0.8665968179702759","0.8665968179702759","188.7147216796875","188.7147216796875","188.7147216796875","53.72161102294922","53.72161102294922","53.72161102294922","44.54032897949219","44.54032897949219","44.54032897949219","188.80616760253906","188.80616760253906","188.80616760253906","52.36519241333008","52.36519241333008","52.36519241333008"
"330","0.8414044380187988","0.8414044380187988","0.8414044380187988","188.70826721191406","188.70826721191406","188.70826721191406","53.73832321166992","53.73832321166992","53.73832321166992","44.728858947753906","44.728858947753906","44.728858947753906","188.8104705810547","188.8104705810547","188.8104705810547","52.1555061340332","52.1555061340332","52.1555061340332"
"331","0.8404908180236816","0.8404908180236816","0.8404908180236816","188.70999145507812","188.70999145507812","188.70999145507812","53.72544860839844","53.72544860839844","53.72544860839844","44.65867233276367","44.65867233276367","44.65867233276367","188.81524658203125","188.81524658203125","188.81524658203125","52.34064483642578","52.34064483642578","52.34064483642578"
"332","0.8140836954116821","0.8140836954116821","0.8140836954116821","188.7106170654297","188.7106170654297","188.7106170654297","53.755489349365234","53.755489349365234","53.755489349365234","44.370906829833984","44.370906829833984","44.370906829833984","188.83441162109375","188.83441162109375","188.83441162109375","52.489219665527344","52.489219665527344","52.489219665527344"
"333","0.814432680606842","0.814432680606842","0.814432680606842","188.70936584472656","188.70936584472656","188.70936584472656","53.7188720703125","53.7188720703125","53.7188720703125","44.42586135864258","44.42586135864258","44.42586135864258","188.83033752441406","188.83033752441406","188.83033752441406","52.59357833862305","52.59357833862305","52.59357833862305"
"334","0.8148823380470276","0.8148823380470276","0.8148823380470276","188.7101287841797","188.7101287841797","188.7101287841797","53.72368621826172","53.72368621826172","53.72368621826172","44.45131301879883","44.45131301879883","44.45131301879883","188.84991455078125","188.84991455078125","188.84991455078125","52.59006118774414","52.59006118774414","52.59006118774414"
"335","0.8384231925010681","0.8384231925010681","0.8384231925010681","188.71072387695312","188.71072387695312","188.71072387695312","53.784423828125","53.784423828125","53.784423828125","44.737281799316406","44.737281799316406","44.737281799316406","188.91270446777344","188.91270446777344","188.91270446777344","52.608428955078125","52.608428955078125","52.608428955078125"
"336","0.7946634888648987","0.7946634888648987","0.7946634888648987","188.71067810058594","188.71067810058594","188.71067810058594","53.77511215209961","53.77511215209961","53.77511215209961","44.73146057128906","44.73146057128906","44.73146057128906","188.89613342285156","188.89613342285156","188.89613342285156","52.831668853759766","52.831668853759766","52.831668853759766"
"337","0.7764543294906616","0.7764543294906616","0.7764543294906616","188.71142578125","188.71142578125","188.71142578125","53.86652374267578","53.86652374267578","53.86652374267578","44.43464279174805","44.43464279174805","44.43464279174805","188.8816680908203","188.8816680908203","188.8816680908203","52.69926071166992","52.69926071166992","52.69926071166992"
"338","0.7621766328811646","0.7621766328811646","0.7621766328811646","188.71182250976562","188.71182250976562","188.71182250976562","53.85177230834961","53.85177230834961","53.85177230834961","44.73044204711914","44.73044204711914","44.73044204711914","188.88125610351562","188.88125610351562","188.88125610351562","52.799747467041016","52.799747467041016","52.799747467041016"
"339","0.7666600942611694","0.7666600942611694","0.7666600942611694","188.71180725097656","188.71180725097656","188.71180725097656","53.93392562866211","53.93392562866211","53.93392562866211","44.88703918457031","44.88703918457031","44.88703918457031","188.8854217529297","188.8854217529297","188.8854217529297","52.79061508178711","52.79061508178711","52.79061508178711"
"340","0.7402589917182922","0.7402589917182922","0.7402589917182922","188.71250915527344","188.71250915527344","188.71250915527344","54.02197265625","54.02197265625","54.02197265625","44.74137878417969","44.74137878417969","44.74137878417969","188.884033203125","188.884033203125","188.884033203125","52.979270935058594","52.979270935058594","52.979270935058594"
"341","0.7629329562187195","0.7629329562187195","0.7629329562187195","188.71253967285156","188.71253967285156","188.71253967285156","54.070003509521484","54.070003509521484","54.070003509521484","45.108455657958984","45.108455657958984","45.108455657958984","188.89361572265625","188.89361572265625","188.89361572265625","53.11935043334961","53.11935043334961","53.11935043334961"
"342","0.7735840678215027","0.7735840678215027","0.7735840678215027","188.71290588378906","188.71290588378906","188.71290588378906","54.09149169921875","54.09149169921875","54.09149169921875","45.19383239746094","45.19383239746094","45.19383239746094","188.88233947753906","188.88233947753906","188.88233947753906","53.06772232055664","53.06772232055664","53.06772232055664"
"343","0.7659761309623718","0.7659761309623718","0.7659761309623718","188.71315002441406","188.71315002441406","188.71315002441406","54.140830993652344","54.140830993652344","54.140830993652344","45.21828079223633","45.21828079223633","45.21828079223633","188.88584899902344","188.88584899902344","188.88584899902344","53.30937576293945","53.30937576293945","53.30937576293945"
"344","0.7674601674079895","0.7674601674079895","0.7674601674079895","188.7115936279297","188.7115936279297","188.7115936279297","54.16692352294922","54.16692352294922","54.16692352294922","45.286094665527344","45.286094665527344","45.286094665527344","188.88925170898438","188.88925170898438","188.88925170898438","53.41147994995117","53.41147994995117","53.41147994995117"
"345","0.7734471559524536","0.7734471559524536","0.7734471559524536","188.71278381347656","188.71278381347656","188.71278381347656","54.1082878112793","54.1082878112793","54.1082878112793","45.493324279785156","45.493324279785156","45.493324279785156","188.8767547607422","188.8767547607422","188.8767547607422","53.74847412109375","53.74847412109375","53.74847412109375"
"346","0.7845404148101807","0.7845404148101807","0.7845404148101807","188.714111328125","188.714111328125","188.714111328125","54.0457878112793","54.0457878112793","54.0457878112793","45.354854583740234","45.354854583740234","45.354854583740234","188.92755126953125","188.92755126953125","188.92755126953125","53.998451232910156","53.998451232910156","53.998451232910156"
"347","0.7775422930717468","0.7775422930717468","0.7775422930717468","188.7125244140625","188.7125244140625","188.7125244140625","54.10507583618164","54.10507583618164","54.10507583618164","45.149497985839844","45.149497985839844","45.149497985839844","188.92587280273438","188.92587280273438","188.92587280273438","53.88771438598633","53.88771438598633","53.88771438598633"
"348","0.7598539590835571","0.7598539590835571","0.7598539590835571","188.71343994140625","188.71343994140625","188.71343994140625","54.10197448730469","54.10197448730469","54.10197448730469","45.51381301879883","45.51381301879883","45.51381301879883","188.92616271972656","188.92616271972656","188.92616271972656","53.899349212646484","53.899349212646484","53.899349212646484"
"349","0.7624685168266296","0.7624685168266296","0.7624685168266296","188.71632385253906","188.71632385253906","188.71632385253906","54.08659744262695","54.08659744262695","54.08659744262695","45.793880462646484","45.793880462646484","45.793880462646484","188.93592834472656","188.93592834472656","188.93592834472656","53.83176040649414","53.83176040649414","53.83176040649414"
"350","0.6949144601821899","0.6949144601821899","0.6949144601821899","188.71630859375","188.71630859375","188.71630859375","54.1422119140625","54.1422119140625","54.1422119140625","45.64010238647461","45.64010238647461","45.64010238647461","188.93624877929688","188.93624877929688","188.93624877929688","53.8016242980957","53.8016242980957","53.8016242980957"
"351","0.695004940032959","0.695004940032959","0.695004940032959","188.71612548828125","188.71612548828125","188.71612548828125","54.140865325927734","54.140865325927734","54.140865325927734","45.40964126586914","45.40964126586914","45.40964126586914","188.9564666748047","188.9564666748047","188.9564666748047","54.054073333740234","54.054073333740234","54.054073333740234"
"352","0.6716529130935669","0.6716529130935669","0.6716529130935669","188.71763610839844","188.71763610839844","188.71763610839844","54.14882278442383","54.14882278442383","54.14882278442383","45.37287902832031","45.37287902832031","45.37287902832031","188.96185302734375","188.96185302734375","188.96185302734375","53.756160736083984","53.756160736083984","53.756160736083984"
"353","0.6587138175964355","0.6587138175964355","0.6587138175964355","188.71914672851562","188.71914672851562","188.71914672851562","54.24286651611328","54.24286651611328","54.24286651611328","45.376007080078125","45.376007080078125","45.376007080078125","188.9609375","188.9609375","188.9609375","54.07804489135742","54.07804489135742","54.07804489135742"
"354","0.6595422029495239","0.6595422029495239","0.6595422029495239","188.72616577148438","188.72616577148438","188.72616577148438","54.24272537231445","54.24272537231445","54.24272537231445","45.02399826049805","45.02399826049805","45.02399826049805","188.95509338378906","188.95509338378906","188.95509338378906","54.30821990966797","54.30821990966797","54.30821990966797"
"355","0.6595338582992554","0.6595338582992554","0.6595338582992554","188.73497009277344","188.73497009277344","188.73497009277344","54.26506423950195","54.26506423950195","54.26506423950195","45.38031005859375","45.38031005859375","45.38031005859375","188.95169067382812","188.95169067382812","188.95169067382812","54.38811111450195","54.38811111450195","54.38811111450195"
"356","0.6576442718505859","0.6576442718505859","0.6576442718505859","188.73809814453125","188.73809814453125","188.73809814453125","54.2547607421875","54.2547607421875","54.2547607421875","45.665409088134766","45.665409088134766","45.665409088134766","188.9356231689453","188.9356231689453","188.9356231689453","54.34126281738281","54.34126281738281","54.34126281738281"
"357","0.6396482586860657","0.6396482586860657","0.6396482586860657","188.74160766601562","188.74160766601562","188.74160766601562","54.28479766845703","54.28479766845703","54.28479766845703","45.66920852661133","45.66920852661133","45.66920852661133","188.9459228515625","188.9459228515625","188.9459228515625","54.358116149902344","54.358116149902344","54.358116149902344"
